,period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
933,2021-11-19,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.0729,28.1763,28.9204,28.5484
934,2021-11-18,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.1413,28.2401,28.9787,28.6094
935,2021-11-17,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.112,28.2023,28.9248,28.5636
936,2021-11-16,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.2265,28.3226,29.0506,28.6866
937,2021-11-15,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.2689,28.3681,29.1052,28.7367
938,2021-11-12,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.292,28.3797,29.103,28.7414
939,2021-11-11,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4189,28.5088,29.2021,28.8555
940,2021-11-10,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6212,28.7094,29.4216,29.0655
941,2021-11-09,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5917,28.6813,29.3821,29.0317
942,2021-11-08,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.723,28.813,29.5242,29.1686
943,2021-11-05,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.8756,28.9803,29.7211,29.3507
944,2021-11-04,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7717,28.8655,29.6026,29.2341
945,2021-11-03,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.8219,28.9222,29.6654,29.2938
946,2021-11-02,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7716,28.8677,29.6124,29.2401
947,2021-11-01,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7977,28.8886,29.6198,29.2542
948,2021-12-30,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6042,28.6911,29.4366,29.0639
949,2021-12-29,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7649,28.8676,29.6251,29.2464
950,2021-12-28,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7515,28.8486,29.5731,29.2109
951,2021-12-27,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.8209,28.9115,29.652,29.2818
952,2021-12-24,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.8713,28.9649,29.6999,29.3324
953,2021-12-23,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.0038,29.0964,29.8157,29.4561
954,2021-12-22,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.1061,29.2018,29.9398,29.5708
955,2021-12-21,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.1784,29.2957,30.052,29.6739
956,2021-12-20,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.0217,29.1257,29.8642,29.495
957,2021-12-17,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.9201,29.0148,29.7667,29.3908
958,2021-12-16,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.851,28.9444,29.6742,29.3093
959,2021-12-15,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.9189,29.0151,29.7701,29.3926
960,2021-12-14,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.9624,29.0548,29.7777,29.4163
961,2021-12-13,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.012,29.1057,29.8437,29.4747
962,2021-12-09,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.9309,29.0259,29.756,29.391
963,2021-12-08,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.1139,29.2065,29.9328,29.5697
964,2021-12-07,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.3444,29.4293,30.1387,29.784
965,2021-12-03,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.536,29.6063,30.3439,29.9751
966,2021-12-02,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.4366,29.5361,30.2775,29.9068
967,2021-12-01,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.2663,29.3638,30.1005,29.7322
968,2020-01-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8734,30.9654,31.2959,31.1307
969,2020-01-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.92,31.0058,31.3219,31.1639
970,2020-01-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6222,30.7095,31.0306,30.8701
971,2020-01-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5183,30.6056,30.9438,30.7747
972,2020-01-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3984,30.4908,30.8276,30.6592
973,2020-01-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.2525,30.3432,30.6763,30.5098
974,2020-01-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1802,30.2751,30.6139,30.4445
975,2020-01-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1325,30.2229,30.5741,30.3985
976,2020-01-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0952,30.1873,30.5348,30.3611
977,2020-01-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.1302,30.2231,30.574,30.3986
978,2020-01-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.2028,30.2921,30.6145,30.4533
979,2020-01-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0152,30.1091,30.4544,30.2818
980,2020-01-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9993,30.0864,30.4331,30.2598
981,2020-01-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9968,30.0895,30.4261,30.2578
982,2020-01-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.9242,30.0178,30.366,30.1919
983,2020-01-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0005,30.0935,30.446,30.2698
984,2020-01-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.0287,30.1202,30.477,30.2986
985,2020-01-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.022,30.1115,30.4548,30.2832
986,2020-01-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8849,29.9747,30.3215,30.1481
987,2020-01-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8793,29.9709,30.3316,30.1513
988,2020-01-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8997,29.9872,30.3148,30.151
989,2020-01-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,29.8406,29.9315,30.2826,30.1071
990,2020-02-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3791,31.4646,31.7804,31.6225
991,2020-02-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.545,31.639,31.989,31.814
992,2020-02-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5922,31.6797,32.0174,31.8486
993,2020-02-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3818,31.475,31.8135,31.6443
994,2020-02-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4617,31.5555,31.8995,31.7275
995,2020-02-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3281,31.4222,31.7577,31.59
996,2020-02-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0463,31.1413,31.4741,31.3077
997,2020-02-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9284,31.0169,31.3618,31.1894
998,2020-02-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9637,31.0511,31.3899,31.2205
999,2020-02-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9093,31.0017,31.3481,31.1749
1000,2020-02-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.887,30.9801,31.3263,31.1532
1001,2020-02-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8944,30.9817,31.3194,31.1506
1002,2020-02-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9152,31.0033,31.3299,31.1666
1003,2020-02-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9378,31.0317,31.3821,31.2069
1004,2020-02-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.925,31.012,31.3462,31.1791
1005,2020-02-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8352,30.9183,31.2457,31.082
1006,2020-02-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.831,30.924,31.2612,31.0926
1007,2020-02-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7538,30.8482,31.1895,31.0189
1008,2020-02-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9168,31.0122,31.3541,31.1832
1009,2020-03-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4257,32.5125,32.8298,32.6712
1010,2020-03-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3965,32.4836,32.8103,32.647
1011,2020-03-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2178,32.2983,32.6139,32.4561
1012,2020-03-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5439,32.6292,32.9471,32.7882
1013,2020-03-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5984,32.6813,32.9944,32.8379
1014,2020-03-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6317,32.7172,33.0299,32.8736
1015,2020-03-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6977,32.7824,33.0963,32.9394
1016,2020-03-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2634,32.3521,32.6801,32.5161
1017,2020-03-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3711,32.4652,32.8006,32.6329
1018,2020-03-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.0514,32.1264,32.4788,32.3026
1019,2020-03-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8863,31.9726,32.2936,32.1331
1020,2020-03-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6919,31.787,32.1249,31.956
1021,2020-03-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6677,31.7604,32.1014,31.9309
1022,2020-03-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3049,31.3885,31.7063,31.5474
1023,2020-03-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2374,31.3219,31.6471,31.4845
1024,2020-03-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1537,31.2456,31.5859,31.4158
1025,2020-03-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2457,31.3309,31.6505,31.4907
1026,2020-03-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3313,31.4269,31.7513,31.5891
1027,2020-03-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1829,31.2718,31.6017,31.4368
1028,2020-03-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1285,31.2134,31.5423,31.3779
1029,2020-03-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2434,31.336,31.6687,31.5024
1030,2020-03-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1429,31.2343,31.5587,31.3965
1031,2020-04-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1143,32.2104,32.5458,32.3781
1032,2020-04-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1567,32.25,32.6002,32.4251
1033,2020-04-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2366,32.325,32.659,32.492
1034,2020-04-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2108,32.2996,32.6204,32.46
1035,2020-04-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1661,32.2585,32.6036,32.4311
1036,2020-04-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.101,32.1849,32.5049,32.3449
1037,2020-04-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2339,32.3294,32.6694,32.4994
1038,2020-04-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.296,32.3906,32.7235,32.5571
1039,2020-04-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2414,32.3297,32.6563,32.493
1040,2020-04-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2567,32.3505,32.6841,32.5173
1041,2020-04-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4597,32.5457,32.8712,32.7085
1042,2020-04-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.348,32.444,32.7917,32.6179
1043,2020-04-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4917,32.5841,32.9226,32.7534
1044,2020-04-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4779,32.5709,32.9153,32.7431
1045,2020-04-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4202,32.5134,32.8579,32.6857
1046,2020-04-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5113,32.6049,32.9471,32.776
1047,2020-04-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5495,32.6412,32.9837,32.8125
1048,2020-04-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5557,32.6515,32.9859,32.8187
1049,2020-04-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6645,32.7492,33.0585,32.9039
1050,2020-04-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8248,32.9203,33.2603,33.0903
1051,2020-04-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6345,32.7228,33.0476,32.8852
1052,2020-05-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5807,31.6722,32.0178,31.845
1053,2020-05-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6143,31.7055,32.0556,31.8806
1054,2020-05-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6154,31.7079,32.0535,31.8807
1055,2020-05-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6509,31.7426,32.0953,31.919
1056,2020-05-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6928,31.7847,32.118,31.9514
1057,2020-05-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6158,31.6989,32.034,31.8665
1058,2020-05-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5877,31.682,32.0295,31.8558
1059,2020-05-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6192,31.7117,32.0531,31.8824
1060,2020-05-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6711,31.7672,32.1134,31.9403
1061,2020-05-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8011,31.8843,32.2094,32.0469
1062,2020-05-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8363,31.9201,32.2461,32.0831
1063,2020-05-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8331,31.9245,32.2589,32.0917
1064,2020-05-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8147,31.9065,32.2466,32.0766
1065,2020-05-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8998,31.9942,32.3353,32.1648
1066,2020-05-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.905,31.9994,32.3306,32.165
1067,2020-05-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.0118,32.1027,32.4485,32.2756
1068,2020-05-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1803,32.2738,32.6182,32.446
1069,2020-05-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1142,32.2056,32.5532,32.3794
1070,2020-06-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6238,30.7151,31.0658,30.8905
1071,2020-06-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6392,30.7319,31.079,30.9055
1072,2020-06-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6339,30.7261,31.0708,30.8985
1073,2020-06-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6243,30.7168,31.0549,30.8859
1074,2020-06-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6073,30.7009,31.0339,30.8674
1075,2020-06-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7309,30.8263,31.157,30.9917
1076,2020-06-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7283,30.8204,31.1708,30.9956
1077,2020-06-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7734,30.8697,31.1949,31.0323
1078,2020-06-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8757,30.9706,31.3047,31.1377
1079,2020-06-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8958,30.9904,31.3187,31.1546
1080,2020-06-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.799,30.894,31.2256,31.0598
1081,2020-06-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.7471,30.8434,31.1798,31.0116
1082,2020-06-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8159,30.9092,31.2408,31.075
1083,2020-06-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6846,30.7826,31.1199,30.9513
1084,2020-06-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9618,31.0577,31.3927,31.2252
1085,2020-06-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1281,31.2176,31.5412,31.3794
1086,2020-06-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2258,31.3186,31.6544,31.4865
1087,2020-06-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2419,31.3346,31.6782,31.5064
1088,2020-06-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.351,31.4461,31.7796,31.6129
1089,2020-06-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3383,31.4338,31.7705,31.6022
1090,2020-06-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4739,31.5687,31.9179,31.7433
1091,2020-07-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9936,31.0855,31.4337,31.2596
